ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2022.0,11.0,6.0,2,Domingo,8.0,2.0,58.0,14.0,18.0,1.66,15.6,0.0,4.0,1.1,1.6,36.0,1.38,145.0,46.0
2022.0,11.0,6.0,3,Domingo,8.0,2.0,47.0,12.0,16.0,4.76,15.6,0.0,4.0,1.1,1.6,32.0,3.97,117.5,38.77
2022.0,11.0,6.0,4,Domingo,8.0,1.0,29.0,9.0,13.0,15.98,15.6,0.0,4.0,1.1,0.8,26.0,13.32,72.5,28.16
2022.0,11.0,6.0,5,Domingo,8.0,1.0,28.0,10.0,13.0,13.29,15.6,0.0,4.0,1.1,0.8,26.0,11.08,70.0,26.97
2022.0,11.0,6.0,6,Domingo,8.0,1.0,24.0,6.0,9.0,16.61,15.6,0.0,4.0,1.1,0.8,18.0,13.84,60.0,23.16
2022.0,11.0,6.0,7,Domingo,8.0,1.0,32.0,6.0,9.0,8.41,15.6,0.0,4.0,1.1,0.8,18.0,7.01,80.0,26.45
2022.0,11.0,6.0,8,Domingo,8.0,2.0,31.0,8.0,10.0,13.79,15.6,0.0,4.0,1.1,1.6,20.0,11.49,77.5,27.65
2022.0,11.0,6.0,9,Domingo,8.0,2.0,28.0,10.0,15.0,19.33,15.6,0.0,4.0,1.1,1.6,30.0,16.11,70.0,29.43
2022.0,11.0,6.0,10,Domingo,8.0,2.0,27.0,10.0,15.0,27.36,15.6,0.0,4.0,1.1,1.6,30.0,22.8,67.5,30.48
2022.0,11.0,6.0,11,Domingo,8.0,2.0,34.0,19.0,24.0,32.24,15.6,0.0,4.0,1.1,1.6,48.0,26.87,85.0,40.37
2022.0,11.0,6.0,12,Domingo,8.0,2.0,34.0,16.0,24.0,39.3,15.6,0.0,4.0,1.1,1.6,48.0,32.75,85.0,41.84
2022.0,11.0,6.0,13,Domingo,8.0,2.0,37.0,12.0,19.0,44.4,15.6,0.0,4.0,1.1,1.6,38.0,37.0,92.5,42.28
2022.0,11.0,6.0,14,Domingo,8.0,2.0,37.0,11.0,19.0,51.0,15.6,0.0,4.0,1.1,1.6,38.0,42.5,92.5,43.65
2022.0,11.0,6.0,15,Domingo,8.0,2.0,29.0,8.0,13.0,60.79,15.6,0.0,4.0,1.1,1.6,26.0,50.66,72.5,37.69
2022.0,11.0,6.0,16,Domingo,8.0,2.0,26.0,9.0,15.0,62.27,15.6,0.0,4.0,1.1,1.6,30.0,51.89,65.0,37.12
2022.0,11.0,6.0,17,Domingo,8.0,2.0,33.0,9.0,16.0,52.42,15.6,0.0,4.0,1.1,1.6,32.0,43.68,82.5,39.94
2022.0,11.0,6.0,18,Domingo,8.0,2.0,49.0,12.0,22.0,37.05,15.6,0.0,4.0,1.1,1.6,44.0,30.87,122.5,49.74
2022.0,11.0,6.0,19,Domingo,8.0,2.0,45.0,10.0,18.0,36.01,15.6,0.0,4.0,1.1,1.6,36.0,30.01,112.5,45.03
2022.0,11.0,6.0,20,Domingo,8.0,2.0,63.0,12.0,21.0,17.58,15.6,0.0,4.0,1.1,1.6,42.0,14.65,157.5,53.94
2022.0,11.0,6.0,21,Domingo,8.0,1.0,46.0,9.0,17.0,26.94,15.6,0.0,4.0,1.1,0.8,34.0,22.45,115.0,43.06
2022.0,11.0,6.0,22,Domingo,8.0,1.0,44.0,12.0,17.0,24.15,15.6,0.0,4.0,1.1,0.8,34.0,20.12,110.0,41.23
2022.0,11.0,6.0,23,Domingo,8.0,2.0,67.0,8.0,13.0,7.39,15.6,0.0,4.0,1.1,1.6,26.0,6.16,167.5,50.32
2022.0,11.0,7.0,0,Lunes,8.0,2.0,74.0,10.0,15.0,1.08,15.6,0.0,4.0,1.1,1.6,30.0,0.9,185.0,54.38
2022.0,11.0,7.0,1,Lunes,8.0,2.0,74.0,16.0,22.0,0.99,15.6,0.0,4.0,1.1,1.6,44.0,0.82,185.0,57.86
2022.0,11.0,7.0,2,Lunes,8.0,2.0,61.0,17.0,22.0,0.91,15.6,0.0,4.0,1.1,1.6,44.0,0.76,152.5,49.72
2022.0,11.0,7.0,3,Lunes,8.0,2.0,53.0,20.0,24.0,1.69,15.6,0.0,4.0,1.1,1.6,48.0,1.41,132.5,45.88
2022.0,11.0,7.0,4,Lunes,8.0,2.0,39.0,15.0,18.0,8.66,15.6,0.0,4.0,1.1,1.6,36.0,7.22,97.5,35.58
2022.0,11.0,7.0,5,Lunes,8.0,2.0,33.0,12.0,15.0,15.09,15.6,0.0,4.0,1.1,1.6,30.0,12.58,82.5,31.67
2022.0,11.0,7.0,6,Lunes,8.0,2.0,34.0,10.0,13.0,13.84,15.6,0.0,4.0,1.1,1.6,26.0,11.53,85.0,31.03
2022.0,11.0,7.0,7,Lunes,8.0,2.0,43.0,10.0,13.0,6.05,15.6,0.0,4.0,1.1,1.6,26.0,5.04,107.5,35.03
2022.0,11.0,7.0,8,Lunes,8.0,2.0,52.0,6.0,9.0,3.49,15.6,0.0,4.0,1.1,1.6,18.0,2.91,130.0,38.13
2022.0,11.0,7.0,9,Lunes,8.0,2.0,56.0,10.0,17.0,5.51,15.6,0.0,4.0,1.1,1.6,34.0,4.59,140.0,45.05
2022.0,11.0,7.0,10,Lunes,8.0,2.0,55.0,15.0,23.0,11.09,15.6,0.0,4.0,1.1,1.6,46.0,9.24,137.5,48.58
2022.0,11.0,7.0,11,Lunes,8.0,2.0,46.0,18.0,26.0,21.43,15.6,0.0,4.0,1.1,1.6,52.0,17.86,115.0,46.62
2022.0,11.0,7.0,12,Lunes,8.0,2.0,52.0,10.65,18.16,47.72,15.6,0.0,4.0,1.1,1.6,36.32,39.77,130.0,51.92
2022.0,11.0,7.0,13,Lunes,8.0,1.0,47.0,10.76,18.48,48.37,15.6,0.0,4.0,1.1,0.8,36.96,40.31,117.5,48.89
2022.0,11.0,7.0,14,Lunes,8.0,1.0,40.0,10.88,18.81,49.03,15.6,0.0,4.0,1.1,0.8,37.62,40.86,100.0,44.82
2022.0,11.0,7.0,15,Lunes,8.0,2.0,36.0,10.99,19.13,46.34,15.6,0.0,4.0,1.1,1.6,38.26,38.62,90.0,42.12
2022.0,11.0,7.0,16,Lunes,8.0,1.0,34.0,11.11,19.46,50.38,15.6,0.0,4.0,1.1,0.8,38.92,41.98,85.0,41.68
2022.0,11.0,7.0,17,Lunes,8.0,1.0,45.0,7.0,12.0,37.69,15.6,0.0,4.0,1.1,0.8,24.0,31.41,112.5,42.18
2022.0,11.0,7.0,18,Lunes,8.0,2.0,78.0,11.0,18.0,7.53,15.6,0.0,4.0,1.1,1.6,36.0,6.28,195.0,59.72
2022.0,11.0,7.0,19,Lunes,8.0,2.0,83.0,7.0,19.0,3.35,15.6,0.0,4.0,1.1,1.6,38.0,2.79,207.5,62.47
2022.0,11.0,7.0,20,Lunes,8.0,2.0,77.0,10.0,24.0,6.38,15.6,0.0,4.0,1.1,1.6,48.0,5.32,192.5,61.86
2022.0,11.0,7.0,21,Lunes,8.0,2.0,71.0,11.0,19.0,9.71,15.6,0.0,4.0,1.1,1.6,38.0,8.09,177.5,56.3
2022.0,11.0,7.0,22,Lunes,8.0,2.0,86.0,16.0,22.0,0.8,15.6,0.0,4.0,1.1,1.6,44.0,0.67,215.0,65.32
2022.0,11.0,7.0,23,Lunes,8.0,2.0,78.0,15.0,20.0,0.94,15.6,0.0,4.0,1.1,1.6,40.0,0.78,195.0,59.34
2022.0,11.0,8.0,0,Martes,8.0,2.0,79.0,13.0,18.0,0.87,12.2,2.2,27.0,1.7,1.6,36.0,0.73,197.5,58.96
2022.0,11.0,8.0,1,Martes,8.0,2.0,78.0,13.0,20.0,1.0,12.2,2.2,27.0,1.7,1.6,40.0,0.83,195.0,59.36
2022.0,11.0,8.0,2,Martes,8.0,2.0,63.0,10.0,16.0,1.1,12.2,2.2,27.0,1.7,1.6,32.0,0.92,157.5,48.0
2022.0,11.0,8.0,3,Martes,8.0,2.0,49.0,10.0,16.0,6.26,12.2,2.2,27.0,1.7,1.6,32.0,5.22,122.5,40.33
2022.0,11.0,8.0,4,Martes,8.0,2.0,36.0,13.0,18.0,18.78,12.2,2.2,27.0,1.7,1.6,36.0,15.65,90.0,35.81
2022.0,11.0,8.0,5,Martes,8.0,2.0,30.0,11.0,16.0,24.61,12.2,2.2,27.0,1.7,1.6,32.0,20.51,75.0,32.28
2022.0,11.0,8.0,6,Martes,8.0,2.0,39.0,5.0,12.0,15.69,12.2,2.2,27.0,1.7,1.6,24.0,13.08,97.5,34.04
2022.0,11.0,8.0,7,Martes,8.0,2.0,52.0,9.0,16.0,8.64,12.2,2.2,27.0,1.7,1.6,32.0,7.2,130.0,42.7
2022.0,11.0,8.0,8,Martes,8.0,2.0,60.0,10.0,20.0,3.05,12.2,2.2,27.0,1.7,1.6,40.0,2.54,150.0,48.54
2022.0,11.0,8.0,9,Martes,8.0,2.0,57.0,14.0,27.0,7.23,12.2,2.2,27.0,1.7,1.6,54.0,6.02,142.5,51.03
2022.0,11.0,8.0,10,Martes,8.0,2.0,45.0,16.0,25.0,16.23,12.2,2.2,27.0,1.7,1.6,50.0,13.52,112.5,44.4
2022.0,11.0,8.0,11,Martes,8.0,2.0,43.0,11.0,19.0,19.68,12.2,2.2,27.0,1.7,1.6,38.0,16.4,107.5,40.88
2022.0,11.0,8.0,12,Martes,8.0,2.0,52.0,15.0,28.0,15.95,12.2,2.2,27.0,1.7,1.6,56.0,13.29,130.0,50.22
2022.0,11.0,8.0,13,Martes,8.0,2.0,63.0,13.0,26.0,9.81,12.2,2.2,27.0,1.7,1.6,52.0,8.18,157.5,54.82
2022.0,11.0,8.0,14,Martes,8.0,2.0,57.0,18.0,29.0,12.22,12.2,2.2,27.0,1.7,1.6,58.0,10.18,142.5,53.07
2022.0,11.0,8.0,15,Martes,8.0,2.0,48.0,16.0,24.0,17.66,12.2,2.2,27.0,1.7,1.6,48.0,14.72,120.0,46.08
2022.0,11.0,8.0,16,Martes,8.0,2.0,46.0,10.0,18.0,20.73,12.2,2.2,27.0,1.7,1.6,36.0,17.28,115.0,42.47
2022.0,11.0,8.0,17,Martes,8.0,1.0,42.0,10.0,16.0,23.19,12.2,2.2,27.0,1.7,0.8,32.0,19.32,105.0,39.28
2022.0,11.0,8.0,18,Martes,8.0,2.0,51.0,6.0,12.0,13.54,12.2,2.2,27.0,1.7,1.6,24.0,11.28,127.5,41.1
2022.0,11.0,8.0,19,Martes,8.0,2.0,57.0,3.0,9.0,7.47,12.2,2.2,27.0,1.7,1.6,18.0,6.22,142.5,42.08
2022.0,11.0,8.0,20,Martes,8.0,2.0,61.0,5.0,12.0,4.46,12.2,2.2,27.0,1.7,1.6,24.0,3.72,152.5,45.46
2022.0,11.0,8.0,21,Martes,8.0,2.0,63.0,8.0,16.0,1.64,12.2,2.2,27.0,1.7,1.6,32.0,1.37,157.5,48.12
2022.0,11.0,8.0,22,Martes,8.0,1.0,58.0,8.0,14.0,3.22,12.2,2.2,27.0,1.7,0.8,28.0,2.68,145.0,44.12
2022.0,11.0,8.0,23,Martes,8.0,1.0,33.0,7.0,11.0,21.94,12.2,2.2,27.0,1.7,0.8,22.0,18.28,82.5,30.9
2022.0,11.0,9.0,0,Miercoles,8.0,1.0,26.0,14.0,15.0,22.82,12.3,5.4,27.0,1.4,0.8,30.0,19.02,65.0,28.7
2022.0,11.0,9.0,1,Miercoles,8.0,1.0,21.0,17.0,18.0,24.94,12.3,5.4,27.0,1.4,0.8,36.0,20.78,52.5,27.52
2022.0,11.0,9.0,2,Miercoles,8.0,1.0,15.0,14.0,16.0,31.12,12.3,5.4,27.0,1.4,0.8,32.0,25.93,37.5,24.06
2022.0,11.0,9.0,3,Miercoles,8.0,1.0,11.0,7.0,9.0,36.04,12.3,5.4,27.0,1.4,0.8,18.0,30.03,27.5,19.08
2022.0,11.0,9.0,4,Miercoles,8.0,1.0,10.0,8.0,9.0,38.2,12.3,5.4,27.0,1.4,0.8,18.0,31.83,25.0,18.91
2022.0,11.0,9.0,5,Miercoles,8.0,1.0,11.0,5.0,6.0,35.57,12.3,5.4,27.0,1.4,0.8,12.0,29.64,27.5,17.48
2022.0,11.0,9.0,6,Miercoles,8.0,1.0,14.0,4.0,6.0,32.3,12.3,5.4,27.0,1.4,0.8,12.0,26.92,35.0,18.68
2022.0,11.0,9.0,7,Miercoles,8.0,1.0,21.0,3.0,5.0,29.13,12.3,5.4,27.0,1.4,0.8,10.0,24.28,52.5,21.9
2022.0,11.0,9.0,8,Miercoles,8.0,1.0,21.0,3.0,4.0,31.09,12.3,5.4,27.0,1.4,0.8,8.0,25.91,52.5,21.8
2022.0,11.0,9.0,9,Miercoles,8.0,1.0,28.0,1.0,3.0,20.28,12.3,5.4,27.0,1.4,0.8,6.0,16.9,70.0,23.42
2022.0,11.0,9.0,10,Miercoles,8.0,1.0,37.0,2.0,4.0,25.46,12.3,5.4,27.0,1.4,0.8,8.0,21.22,92.5,30.63
2022.0,11.0,9.0,11,Miercoles,8.0,1.0,30.0,3.0,5.0,31.16,12.3,5.4,27.0,1.4,0.8,10.0,25.97,75.0,27.94
2022.0,11.0,9.0,12,Miercoles,8.0,1.0,37.0,6.0,7.0,32.14,12.3,5.4,27.0,1.4,0.8,14.0,26.78,92.5,33.52
2022.0,11.0,9.0,13,Miercoles,8.0,1.0,31.0,7.0,10.0,47.92,12.3,5.4,27.0,1.4,0.8,20.0,39.93,77.5,34.56
2022.0,11.0,9.0,14,Miercoles,8.0,1.0,23.0,7.0,10.0,58.62,12.3,5.4,27.0,1.4,0.8,20.0,48.85,57.5,31.79
2022.0,11.0,9.0,15,Miercoles,8.0,1.0,15.0,1.0,4.0,63.8,12.3,5.4,27.0,1.4,0.8,8.0,53.17,37.5,24.87
2022.0,11.0,9.0,16,Miercoles,8.0,1.0,19.0,2.0,4.0,56.37,12.3,5.4,27.0,1.4,0.8,8.0,46.98,47.5,25.82
2022.0,11.0,9.0,17,Miercoles,8.0,1.0,25.0,2.0,5.0,43.72,12.3,5.4,27.0,1.4,0.8,10.0,36.43,62.5,27.43
2022.0,11.0,9.0,18,Miercoles,8.0,1.0,43.0,2.0,5.0,21.22,12.3,5.4,27.0,1.4,0.8,10.0,17.68,107.5,33.99
2022.0,11.0,9.0,19,Miercoles,8.0,2.0,63.0,3.0,6.0,10.5,12.3,5.4,27.0,1.4,1.6,12.0,8.75,157.5,44.96
2022.0,11.0,9.0,20,Miercoles,8.0,2.0,68.0,5.0,9.0,6.63,12.3,5.4,27.0,1.4,1.6,18.0,5.52,170.0,48.78
2022.0,11.0,9.0,21,Miercoles,8.0,2.0,69.0,7.0,11.0,3.62,12.3,5.4,27.0,1.4,1.6,22.0,3.02,172.5,49.78
2022.0,11.0,9.0,22,Miercoles,8.0,2.0,69.0,8.0,12.0,0.91,12.3,5.4,27.0,1.4,1.6,24.0,0.76,172.5,49.72
2022.0,11.0,9.0,23,Miercoles,8.0,2.0,66.0,13.0,18.0,1.16,12.3,5.4,27.0,1.4,1.6,36.0,0.97,165.0,50.89
2022.0,11.0,10.0,0,Jueves,8.0,2.0,61.0,17.0,23.0,3.76,11.4,0.1,5.0,1.1,1.6,46.0,3.13,152.5,50.81
2022.0,11.0,10.0,1,Jueves,8.0,1.0,38.0,10.0,14.0,17.37,11.4,0.1,5.0,1.1,0.8,28.0,14.48,95.0,34.57
2022.0,11.0,10.0,2,Jueves,8.0,1.0,31.0,9.0,11.0,16.03,11.4,0.1,5.0,1.1,0.8,22.0,13.36,77.5,28.42
2022.0,11.0,10.0,3,Jueves,8.0,1.0,29.0,6.0,8.0,11.3,11.4,0.1,5.0,1.1,0.8,16.0,9.42,72.5,24.68
2022.0,11.0,10.0,4,Jueves,8.0,1.0,38.0,4.0,5.0,13.52,11.4,0.1,5.0,1.1,0.8,10.0,11.27,95.0,29.27
2022.0,11.0,10.0,5,Jueves,8.0,1.0,24.0,4.0,5.0,15.13,11.4,0.1,5.0,1.1,0.8,10.0,12.61,60.0,20.85
2022.0,11.0,10.0,6,Jueves,8.0,1.0,30.0,3.0,5.0,10.07,11.4,0.1,5.0,1.1,0.8,10.0,8.39,75.0,23.55
2022.0,11.0,10.0,7,Jueves,8.0,2.0,49.0,3.0,5.0,1.49,11.4,0.1,5.0,1.1,1.6,10.0,1.24,122.5,33.84
2022.0,11.0,10.0,8,Jueves,8.0,2.0,52.0,2.0,6.0,2.26,11.4,0.1,5.0,1.1,1.6,12.0,1.88,130.0,36.37
2022.0,11.0,10.0,9,Jueves,8.0,2.0,46.0,6.0,12.0,9.96,11.4,0.1,5.0,1.1,1.6,24.0,8.3,115.0,37.22
2022.0,11.0,10.0,10,Jueves,8.0,2.0,47.0,9.0,14.0,15.67,11.4,0.1,5.0,1.1,1.6,28.0,13.06,117.5,40.04
2022.0,11.0,10.0,11,Jueves,8.0,2.0,44.0,15.0,20.0,25.11,11.4,0.1,5.0,1.1,1.6,40.0,20.92,110.0,43.13
2022.0,11.0,10.0,12,Jueves,8.0,2.0,50.0,13.0,19.0,24.13,11.4,0.1,5.0,1.1,1.6,38.0,20.11,125.0,46.18
2022.0,11.0,10.0,13,Jueves,8.0,2.0,49.0,16.0,24.0,29.89,11.4,0.1,5.0,1.1,1.6,48.0,24.91,122.5,49.25
2022.0,11.0,10.0,14,Jueves,8.0,1.0,31.0,5.0,10.0,50.4,11.4,0.1,5.0,1.1,0.8,20.0,42.0,77.5,35.08
2022.0,11.0,10.0,15,Jueves,8.0,1.0,26.0,1.0,1.0,58.41,11.4,0.1,5.0,1.1,0.8,2.0,48.68,65.0,29.12
2022.0,11.0,10.0,16,Jueves,8.0,1.0,37.0,2.0,3.0,47.49,11.4,0.1,5.0,1.1,0.8,6.0,39.57,92.5,34.72
2022.0,11.0,10.0,17,Jueves,8.0,2.0,59.0,5.0,8.0,23.1,11.4,0.1,5.0,1.1,1.6,16.0,19.25,147.5,46.09
2022.0,11.0,10.0,18,Jueves,8.0,2.0,80.0,6.0,11.0,5.12,11.4,0.1,5.0,1.1,1.6,22.0,4.27,200.0,56.97
2022.0,11.0,10.0,19,Jueves,8.0,2.0,93.0,6.0,13.0,1.1,11.4,0.1,5.0,1.1,1.6,26.0,0.92,232.5,65.26
2022.0,11.0,10.0,20,Jueves,8.0,3.0,99.0,16.0,27.0,0.85,11.4,0.1,5.0,1.1,2.4,54.0,0.71,247.5,76.15
2022.0,11.0,10.0,21,Jueves,8.0,2.0,88.0,12.0,21.0,0.94,11.4,0.1,5.0,1.1,1.6,42.0,0.78,220.0,66.1
2022.0,11.0,10.0,22,Jueves,8.0,2.0,60.0,16.0,20.0,9.66,11.4,0.1,5.0,1.1,1.6,40.0,8.05,150.0,49.91
2022.0,11.0,10.0,23,Jueves,8.0,1.0,29.0,11.0,14.0,28.05,11.4,0.1,5.0,1.1,0.8,28.0,23.38,72.5,31.17
2022.0,11.0,11.0,0,Viernes,8.0,1.0,26.0,4.0,6.0,29.34,12.2,2.1,9.0,2.5,0.8,12.0,24.45,65.0,25.56
2022.0,11.0,11.0,1,Viernes,8.0,1.0,16.0,2.0,2.0,35.47,12.2,2.1,9.0,2.5,0.8,4.0,29.56,40.0,18.59
2022.0,11.0,11.0,2,Viernes,8.0,1.0,16.0,5.0,7.0,33.08,12.2,2.1,9.0,2.5,0.8,14.0,27.57,40.0,20.59
2022.0,11.0,11.0,3,Viernes,8.0,1.0,16.0,6.0,7.0,32.5,12.2,2.1,9.0,2.5,0.8,14.0,27.08,40.0,20.47
2022.0,11.0,11.0,4,Viernes,8.0,1.0,12.0,2.0,2.0,37.5,12.2,2.1,9.0,2.5,0.8,4.0,31.25,30.0,16.51
2022.0,11.0,11.0,5,Viernes,8.0,1.0,13.0,1.0,2.0,37.69,12.2,2.1,9.0,2.5,0.8,4.0,31.41,32.5,17.18
2022.0,11.0,11.0,6,Viernes,8.0,1.0,19.0,3.0,4.0,31.75,12.2,2.1,9.0,2.5,0.8,8.0,26.46,47.5,20.69
2022.0,11.0,11.0,7,Viernes,8.0,1.0,39.0,6.0,7.0,13.06,12.2,2.1,9.0,2.5,0.8,14.0,10.88,97.5,30.8
2022.0,11.0,11.0,8,Viernes,8.0,2.0,49.0,5.0,8.0,9.51,12.2,2.1,9.0,2.5,1.6,16.0,7.92,122.5,37.01
2022.0,11.0,11.0,9,Viernes,8.0,2.0,38.0,4.0,8.0,18.87,12.2,2.1,9.0,2.5,1.6,16.0,15.72,95.0,32.08
2022.0,11.0,11.0,10,Viernes,8.0,1.0,33.0,3.0,8.0,24.63,12.2,2.1,9.0,2.5,0.8,16.0,20.52,82.5,29.96
2022.0,11.0,11.0,11,Viernes,8.0,2.0,29.0,6.0,11.0,30.82,12.2,2.1,9.0,2.5,1.6,22.0,25.68,72.5,30.44
2022.0,11.0,11.0,12,Viernes,8.0,2.0,26.0,12.0,17.0,40.64,12.2,2.1,9.0,2.5,1.6,34.0,33.87,65.0,33.62
2022.0,11.0,11.0,13,Viernes,8.0,2.0,36.0,8.0,13.0,36.4,12.2,2.1,9.0,2.5,1.6,26.0,30.33,90.0,36.98
2022.0,11.0,11.0,14,Viernes,8.0,2.0,37.0,14.0,20.0,36.87,12.2,2.1,9.0,2.5,1.6,40.0,30.72,92.5,41.2
2022.0,11.0,11.0,15,Viernes,8.0,1.0,28.0,6.0,10.0,45.4,12.2,2.1,9.0,2.5,0.8,20.0,37.83,70.0,32.16
2022.0,11.0,11.0,16,Viernes,8.0,1.0,38.0,7.0,10.0,33.05,12.2,2.1,9.0,2.5,0.8,20.0,27.54,95.0,35.84
2022.0,11.0,11.0,17,Viernes,8.0,2.0,61.0,7.0,11.0,11.97,12.2,2.1,9.0,2.5,1.6,22.0,9.98,152.5,46.52
2022.0,11.0,11.0,18,Viernes,8.0,2.0,69.0,2.0,4.0,7.99,12.2,2.1,9.0,2.5,1.6,8.0,6.66,172.5,47.19
2022.0,11.0,11.0,19,Viernes,8.0,2.0,57.0,4.0,8.0,17.9,12.2,2.1,9.0,2.5,1.6,16.0,14.92,142.5,43.76
2022.0,11.0,11.0,20,Viernes,8.0,2.0,70.0,7.0,12.0,6.83,12.2,2.1,9.0,2.5,1.6,24.0,5.69,175.0,51.57
2022.0,11.0,11.0,21,Viernes,8.0,2.0,68.0,12.0,16.0,7.86,12.2,2.1,9.0,2.5,1.6,32.0,6.55,170.0,52.54
2022.0,11.0,11.0,22,Viernes,8.0,2.0,50.0,11.0,14.0,19.8,12.2,2.1,9.0,2.5,1.6,28.0,16.5,125.0,42.78
2022.0,11.0,11.0,23,Viernes,8.0,1.0,24.0,8.0,12.0,50.55,12.2,2.1,9.0,2.5,0.8,24.0,42.12,60.0,31.73
2022.0,11.0,12.0,0,Sabado,8.0,1.0,25.0,4.0,8.0,51.3,14.8,2.5,22.0,2.8,0.8,16.0,42.75,62.5,30.51
2022.0,11.0,12.0,1,Sabado,8.0,1.0,37.0,5.0,10.0,34.92,14.8,2.5,22.0,2.8,0.8,20.0,29.1,92.5,35.6
2022.0,11.0,12.0,2,Sabado,8.0,1.0,33.0,7.0,12.0,34.18,14.8,2.5,22.0,2.8,0.8,24.0,28.48,82.5,33.94
2022.0,11.0,12.0,3,Sabado,8.0,1.0,29.0,10.0,15.0,36.8,14.8,2.5,22.0,2.8,0.8,30.0,30.67,72.5,33.49
2022.0,11.0,12.0,4,Sabado,8.0,1.0,24.0,8.0,12.0,40.92,14.8,2.5,22.0,2.8,0.8,24.0,34.1,60.0,29.72
2022.0,11.0,12.0,5,Sabado,8.0,1.0,11.0,6.0,9.0,49.0,14.8,2.5,22.0,2.8,0.8,18.0,40.83,27.5,21.78
2022.0,11.0,12.0,6,Sabado,8.0,1.0,15.0,4.0,7.0,43.41,14.8,2.5,22.0,2.8,0.8,14.0,36.17,37.5,22.12
2022.0,11.0,12.0,7,Sabado,8.0,1.0,26.0,2.0,5.0,35.94,14.8,2.5,22.0,2.8,0.8,10.0,29.95,65.0,26.44
2022.0,11.0,12.0,8,Sabado,8.0,1.0,28.0,7.0,12.0,32.39,14.8,2.5,22.0,2.8,0.8,24.0,26.99,70.0,30.45
2022.0,11.0,12.0,9,Sabado,8.0,1.0,43.0,7.0,12.0,22.28,14.8,2.5,22.0,2.8,0.8,24.0,18.57,107.5,37.72
2022.0,11.0,12.0,10,Sabado,8.0,1.0,44.0,7.0,13.0,25.61,14.8,2.5,22.0,2.8,0.8,26.0,21.34,110.0,39.53
2022.0,11.0,12.0,11,Sabado,8.0,1.0,42.0,16.0,22.0,28.75,14.8,2.5,22.0,2.8,0.8,44.0,23.96,105.0,43.44
2022.0,11.0,12.0,12,Sabado,8.0,2.0,34.0,14.0,20.0,35.34,14.8,2.5,22.0,2.8,1.6,40.0,29.45,85.0,39.01
2022.0,11.0,12.0,13,Sabado,8.0,2.0,23.0,5.0,12.0,53.66,14.8,2.5,22.0,2.8,1.6,24.0,44.72,57.5,31.96
2022.0,11.0,12.0,14,Sabado,8.0,2.0,16.0,3.0,11.0,65.33,14.8,2.5,22.0,2.8,1.6,22.0,54.44,40.0,29.51
2022.0,11.0,12.0,15,Sabado,8.0,1.0,11.0,5.0,13.0,70.85,14.8,2.5,22.0,2.8,0.8,26.0,59.04,27.5,28.34
2022.0,11.0,12.0,16,Sabado,8.0,1.0,14.0,6.0,16.0,65.73,14.8,2.5,22.0,2.8,0.8,32.0,54.78,35.0,30.64
2022.0,11.0,12.0,17,Sabado,8.0,1.0,12.0,11.0,20.0,70.33,14.8,2.5,22.0,2.8,0.8,40.0,58.61,30.0,32.35
2022.0,11.0,12.0,18,Sabado,8.0,1.0,32.0,8.0,13.0,52.82,14.8,2.5,22.0,2.8,0.8,26.0,44.02,80.0,37.7
2022.0,11.0,12.0,19,Sabado,8.0,1.0,44.0,1.0,1.0,39.19,14.8,2.5,22.0,2.8,0.8,2.0,32.66,110.0,36.36
2022.0,11.0,12.0,20,Sabado,8.0,1.0,40.0,4.0,5.0,43.88,14.8,2.5,22.0,2.8,0.8,10.0,36.57,100.0,36.84
2022.0,11.0,12.0,21,Sabado,8.0,1.0,47.0,10.0,13.0,33.17,14.8,2.5,22.0,2.8,0.8,26.0,27.64,117.5,42.98
2022.0,11.0,12.0,22,Sabado,8.0,1.0,55.0,10.0,13.0,21.35,14.8,2.5,22.0,2.8,0.8,26.0,17.79,137.5,45.52
2022.0,11.0,12.0,23,Sabado,8.0,1.0,55.0,9.0,13.0,17.48,14.8,2.5,22.0,2.8,0.8,26.0,14.57,137.5,44.72
2022.0,11.0,13.0,0,Domingo,8.0,1.0,51.0,6.0,9.0,18.16,13.6,0.0,4.0,0.8,0.8,18.0,15.13,127.5,40.36
2022.0,11.0,13.0,1,Domingo,8.0,1.0,42.0,9.0,12.0,22.56,13.6,0.0,4.0,0.8,0.8,24.0,18.8,105.0,37.15
2022.0,11.0,13.0,2,Domingo,8.0,1.0,38.0,7.0,9.0,24.11,13.6,0.0,4.0,0.8,0.8,18.0,20.09,95.0,33.47
2022.0,11.0,13.0,3,Domingo,8.0,1.0,35.0,9.0,12.0,25.48,13.6,0.0,4.0,0.8,0.8,24.0,21.23,87.5,33.38
2022.0,11.0,13.0,4,Domingo,8.0,1.0,26.0,5.0,9.0,33.38,13.6,0.0,4.0,0.8,0.8,18.0,27.82,65.0,27.9
2022.0,11.0,13.0,5,Domingo,8.0,1.0,20.0,7.0,11.0,33.94,13.6,0.0,4.0,0.8,0.8,22.0,28.28,50.0,25.27
2022.0,11.0,13.0,6,Domingo,8.0,1.0,17.0,4.0,6.0,35.16,13.6,0.0,4.0,0.8,0.8,12.0,29.3,42.5,21.15
